posting_date,Item No_,Size,Color,Opening Inventory,Closing Inventory,Quantity,Sales,NetQuantity
2017-02-09,1070547,S,13.0,-321.0,-321.0,0.0,1.0,1.0
2017-02-09,1070550,M,41.0,290.0,286.0,-4.0,5.0,1.0
2017-02-09,1071027,L,33.0,-22.0,-21.0,1.0,0.0,1.0
2017-02-09,1071166,L,52.0,-274.0,-278.0,-4.0,5.0,1.0
2017-02-09,1071168,M,10.0,-257.0,-263.0,-6.0,7.0,1.0
2017-02-09,1071246,L,51.0,-125.0,-130.0,-5.0,6.0,1.0
2017-02-09,1071246,XL,51.0,-71.0,-73.0,-2.0,3.0,1.0
2017-02-09,1071304,L,10.0,-42.0,-42.0,0.0,1.0,1.0
2017-02-09,1071304,XL,10.0,-57.0,-57.0,0.0,1.0,1.0
2017-02-09,1072140,L,52.0,-37.0,-37.0,0.0,1.0,1.0
2017-02-09,1072422,M,10.0,-105.0,-109.0,-4.0,5.0,1.0
2017-02-09,1072520,L,10.0,-33.0,-35.0,-2.0,3.0,1.0
2017-02-09,1072579,M,15.0,-179.0,-183.0,-4.0,5.0,1.0
2017-02-10,1067743,L,18.0,153.0,155.0,2.0,-1.0,1.0
2017-02-10,1070145,L,13.0,0.0,-6.0,-6.0,1.0,-5.0
2017-02-10,1070155,M,52.0,-1.0,-3.0,-2.0,1.0,-1.0
2017-02-10,1070155,S,52.0,0.0,-2.0,-2.0,1.0,-1.0
2017-02-10,1070160,L,13.0,-46.0,-54.0,-8.0,3.0,-5.0
2017-02-10,1070570,L,13.0,-22.0,-29.0,-7.0,2.0,-5.0
2017-02-10,1070643,L,33.0,-14.0,-21.0,-7.0,2.0,-5.0
2017-02-10,1071304,L,10.0,-42.0,-50.0,-8.0,5.0,-3.0
2017-02-10,1071304,S,10.0,-68.0,-68.0,0.0,3.0,3.0
2017-02-10,1071594,XS,52.0,-131.0,-134.0,-3.0,4.0,1.0
2017-02-10,1072204,S,52.0,116.0,114.0,-2.0,3.0,1.0
2017-02-10,1072204,XS,52.0,174.0,172.0,-2.0,1.0,-1.0
2017-02-10,1072505,L,4.0,-60.0,-66.0,-6.0,7.0,1.0
2017-02-10,1072505,S,4.0,-93.0,-95.0,-2.0,1.0,-1.0
2017-02-10,1072577,L,10.0,-46.0,-45.0,1.0,0.0,1.0
2017-02-11,1069895,XL,50.0,258.0,258.0,0.0,1.0,1.0
2017-02-12,1067455,L,52.0,249.0,245.0,-4.0,2.0,-2.0
2017-02-12,1070055,M,1.0,361.0,358.0,-3.0,1.0,-2.0
2017-02-12,1070056,XL,41.0,328.0,326.0,-2.0,1.0,-1.0
2017-02-12,1070058,L,10.0,372.0,369.0,-3.0,1.0,-2.0
2017-02-12,1070058,XS,10.0,260.0,258.0,-2.0,1.0,-1.0
2017-02-12,1070073,L,52.0,212.0,211.0,-1.0,-1.0,-2.0
2017-02-12,1070074,S,2.0,186.0,184.0,-2.0,1.0,-1.0
2017-02-12,1070079,L,51.0,288.0,287.0,-1.0,0.0,-1.0
2017-02-12,1070081,M,52.0,185.0,182.0,-3.0,1.0,-2.0
2017-02-12,1070082,L,1.0,226.0,224.0,-2.0,1.0,-1.0
2017-02-12,1070088,L,10.0,-27.0,-29.0,-2.0,1.0,-1.0
2017-02-12,1070090,L,2.0,-108.0,-114.0,-6.0,4.0,-2.0
2017-02-12,1070090,M,2.0,-70.0,-73.0,-3.0,1.0,-2.0
2017-02-12,1070090,XL,2.0,-72.0,-76.0,-4.0,3.0,-1.0
2017-02-12,1070090,XXL,2.0,-51.0,-53.0,-2.0,1.0,-1.0
2017-02-12,1070091,S,52.0,-15.0,-17.0,-2.0,1.0,-1.0
2017-02-12,1070091,XL,52.0,-25.0,-27.0,-2.0,1.0,-1.0
2017-02-12,1070091,XXL,52.0,-15.0,-17.0,-2.0,1.0,-1.0
2017-02-12,1070092,L,10.0,298.0,296.0,-2.0,1.0,-1.0
2017-02-12,1070105,XL,14.0,-16.0,-19.0,-3.0,2.0,-1.0
2017-02-12,1070147,XXL,52.0,150.0,147.0,-3.0,2.0,-1.0
2017-02-12,1070157,L,52.0,193.0,189.0,-4.0,1.0,-3.0
2017-02-12,1070195,M,14.0,278.0,275.0,-3.0,1.0,-2.0
2017-02-12,1070199,M,51.0,176.0,172.0,-4.0,2.0,-2.0
2017-02-12,1070199,XL,51.0,107.0,105.0,-2.0,1.0,-1.0
2017-02-12,1070202,M,52.0,-175.0,-178.0,-3.0,1.0,-2.0
2017-02-12,1070202,S,52.0,-107.0,-110.0,-3.0,2.0,-1.0
2017-02-12,1070203,XL,14.0,-67.0,-69.0,-2.0,1.0,-1.0
2017-02-12,1070207,M,2.0,-28.0,-31.0,-3.0,1.0,-2.0
2017-02-12,1070209,S,52.0,-59.0,-61.0,-2.0,1.0,-1.0
2017-02-12,1070210,XL,10.0,-43.0,-46.0,-3.0,1.0,-2.0
2017-02-12,1070211,XL,10.0,159.0,157.0,-2.0,1.0,-1.0
2017-02-12,1070212,L,10.0,117.0,115.0,-2.0,1.0,-1.0
2017-02-12,1070216,S,10.0,199.0,197.0,-2.0,1.0,-1.0
2017-02-12,1070234,L,10.0,-98.0,-101.0,-3.0,1.0,-2.0
2017-02-12,1070234,M,10.0,-188.0,-191.0,-3.0,1.0,-2.0
2017-02-12,1070364,XS,4.0,-26.0,-28.0,-2.0,1.0,-1.0
2017-02-12,1070532,L,10.0,-24.0,-26.0,-2.0,1.0,-1.0
2017-02-12,1070532,M,10.0,-29.0,-32.0,-3.0,1.0,-2.0
2017-02-12,1070532,S,10.0,-15.0,-18.0,-3.0,2.0,-1.0
2017-02-12,1070533,L,10.0,-10.0,-12.0,-2.0,1.0,-1.0
2017-02-12,1070537,M,83.0,-57.0,-61.0,-4.0,2.0,-2.0
2017-02-12,1070541,M,10.0,381.0,378.0,-3.0,1.0,-2.0
2017-02-12,1070541,XL,10.0,185.0,183.0,-2.0,1.0,-1.0
2017-02-12,1070545,XL,13.0,-14.0,-16.0,-2.0,1.0,-1.0
2017-02-12,1070550,M,41.0,266.0,263.0,-3.0,1.0,-2.0
2017-02-12,1070550,XL,41.0,164.0,162.0,-2.0,1.0,-1.0
2017-02-12,1070552,L,13.0,358.0,355.0,-3.0,1.0,-2.0
2017-02-12,1070553,XS,18.0,182.0,180.0,-2.0,1.0,-1.0
2017-02-12,1070674,L,10.0,-94.0,-96.0,-2.0,1.0,-1.0
2017-02-12,1070674,S,10.0,-266.0,-268.0,-2.0,1.0,-1.0
2017-02-12,1070674,XL,10.0,-11.0,-13.0,-2.0,1.0,-1.0
2017-02-12,1070891,XS,13.0,-5.0,-7.0,-2.0,1.0,-1.0
2017-02-12,1070980,L,14.0,-39.0,-42.0,-3.0,1.0,-2.0
2017-02-12,1071018,L,10.0,-3.0,-5.0,-2.0,1.0,-1.0
2017-02-12,1071021,L,54.0,-3.0,-5.0,-2.0,1.0,-1.0
2017-02-12,1071025,M,59.0,-63.0,-65.0,-2.0,1.0,-1.0
2017-02-12,1071027,M,33.0,-28.0,-30.0,-2.0,1.0,-1.0
2017-02-12,1071032,L,19.0,-52.0,-55.0,-3.0,2.0,-1.0
2017-02-12,1071112,XL,10.0,-38.0,-40.0,-2.0,1.0,-1.0
2017-02-12,1071168,L,10.0,-222.0,-226.0,-4.0,3.0,-1.0
2017-02-12,1071168,XL,10.0,-174.0,-177.0,-3.0,2.0,-1.0
2017-02-12,1071238,M,4.0,-9.0,-13.0,-4.0,2.0,-2.0
2017-02-12,1071246,M,51.0,-204.0,-207.0,-3.0,1.0,-2.0
2017-02-12,1071250,L,52.0,-27.0,-30.0,-3.0,1.0,-2.0
2017-02-12,1071250,M,52.0,-38.0,-42.0,-4.0,2.0,-2.0
2017-02-12,1071270,M,34.0,-93.0,-96.0,-3.0,1.0,-2.0
2017-02-12,1071570,L,52.0,-13.0,-15.0,-2.0,1.0,-1.0
2017-02-12,1071570,S,52.0,-7.0,-9.0,-2.0,1.0,-1.0
2017-02-12,1071578,L,52.0,-235.0,-246.0,-11.0,9.0,-2.0
2017-02-12,1071578,M,52.0,-342.0,-352.0,-10.0,7.0,-3.0
2017-02-12,1071578,XL,52.0,-116.0,-119.0,-3.0,2.0,-1.0
2017-02-12,1071578,XS,52.0,-156.0,-157.0,-1.0,0.0,-1.0
2017-02-12,1071579,L,10.0,-214.0,-220.0,-6.0,3.0,-3.0
2017-02-12,1071579,M,10.0,-346.0,-358.0,-12.0,10.0,-2.0
2017-02-12,1071594,L,52.0,-343.0,-344.0,-1.0,0.0,-1.0
2017-02-12,1071594,M,52.0,-482.0,-485.0,-3.0,1.0,-2.0
2017-02-12,1071594,S,52.0,-231.0,-234.0,-3.0,2.0,-1.0
2017-02-12,1071596,L,10.0,-177.0,-180.0,-3.0,2.0,-1.0
2017-02-12,1071596,M,10.0,-235.0,-238.0,-3.0,1.0,-2.0
2017-02-12,1071816,L,52.0,-12.0,-15.0,-3.0,1.0,-2.0
2017-02-12,1071816,M,52.0,-19.0,-22.0,-3.0,1.0,-2.0
2017-02-12,1071816,S,52.0,-12.0,-14.0,-2.0,1.0,-1.0
2017-02-12,1071817,S,13.0,-9.0,-12.0,-3.0,1.0,-2.0
2017-02-12,1072048,L,4.0,-380.0,-384.0,-4.0,2.0,-2.0
2017-02-12,1072204,M,52.0,160.0,156.0,-4.0,3.0,-1.0
2017-02-12,1072204,XS,52.0,168.0,166.0,-2.0,1.0,-1.0
2017-02-12,1072416,XL,10.0,-103.0,-105.0,-2.0,1.0,-1.0
2017-02-12,1072418,M,10.0,-78.0,-81.0,-3.0,1.0,-2.0
2017-02-12,1072418,S,10.0,-48.0,-50.0,-2.0,1.0,-1.0
2017-02-12,1072432,L,10.0,-100.0,-104.0,-4.0,2.0,-2.0
2017-02-12,1072432,M,10.0,-125.0,-130.0,-5.0,2.0,-3.0
2017-02-12,1072432,S,10.0,-61.0,-64.0,-3.0,2.0,-1.0
2017-02-12,1072435,L,10.0,-43.0,-46.0,-3.0,2.0,-1.0
2017-02-12,1072577,S,10.0,-22.0,-24.0,-2.0,1.0,-1.0
2017-02-12,1072577,XL,10.0,-41.0,-43.0,-2.0,1.0,-1.0
2017-02-12,1072579,L,15.0,-184.0,-186.0,-2.0,1.0,-1.0
2017-02-12,1072580,S,10.0,-49.0,-51.0,-2.0,1.0,-1.0
2017-02-12,1072582,L,51.0,-103.0,-107.0,-4.0,1.0,-3.0
2017-02-12,1072582,M,51.0,-116.0,-124.0,-8.0,3.0,-5.0
2017-02-12,1072590,L,10.0,-22.0,-24.0,-2.0,1.0,-1.0
2017-02-12,1072597,M,10.0,-59.0,-62.0,-3.0,1.0,-2.0
2017-02-12,1072597,S,10.0,-41.0,-44.0,-3.0,2.0,-1.0
2017-02-12,1072599,M,52.0,-32.0,-35.0,-3.0,1.0,-2.0
2017-02-12,1072602,M,52.0,-29.0,-32.0,-3.0,1.0,-2.0
2017-02-12,1072603,L,15.0,-125.0,-129.0,-4.0,2.0,-2.0
2017-02-12,1072603,XXL,15.0,-60.0,-62.0,-2.0,1.0,-1.0
2017-02-12,1072662,M,10.0,-36.0,-39.0,-3.0,1.0,-2.0
2017-02-12,1072662,S,10.0,-19.0,-21.0,-2.0,1.0,-1.0
2017-02-12,1072819,M,52.0,-34.0,-37.0,-3.0,1.0,-2.0
2017-02-13,1070162,XXL,51.0,-71.0,-71.0,0.0,1.0,1.0
2017-02-13,1070210,L,10.0,-58.0,-66.0,-8.0,7.0,-1.0
2017-02-13,1070303,M,10.0,-121.0,-131.0,-10.0,9.0,-1.0
2017-02-13,1071166,M,52.0,-433.0,-442.0,-9.0,8.0,-1.0
2017-02-13,1071304,S,10.0,-75.0,-76.0,-1.0,0.0,-1.0
2017-02-13,1071570,XS,52.0,-7.0,-18.0,-11.0,1.0,-10.0
2017-02-13,1071594,L,52.0,-344.0,-344.0,0.0,-1.0,-1.0
2017-02-13,1071594,XL,52.0,-247.0,-249.0,-2.0,1.0,-1.0
2017-02-13,1072204,XS,52.0,166.0,162.0,-4.0,3.0,-1.0
2017-02-13,1072525,M,10.0,-63.0,-63.0,0.0,-1.0,-1.0
2017-02-13,1072581,M,14.0,-403.0,-405.0,-2.0,3.0,1.0
2017-02-13,1072599,M,52.0,-35.0,-35.0,0.0,1.0,1.0
2017-02-13,1072736,M,52.0,-94.0,-95.0,-1.0,2.0,1.0
2017-02-14,1070053,M,13.0,-126.0,-127.0,-1.0,2.0,1.0
2017-02-14,1070053,S,13.0,-64.0,-66.0,-2.0,3.0,1.0
2017-02-14,1070053,XL,13.0,-86.0,-89.0,-3.0,2.0,-1.0
2017-02-14,1070053,XXL,13.0,-61.0,-65.0,-4.0,3.0,-1.0
2017-02-14,1070074,XL,2.0,280.0,279.0,-1.0,2.0,1.0
2017-02-14,1070154,M,52.0,193.0,190.0,-3.0,2.0,-1.0
2017-02-14,1070155,L,52.0,-1.0,0.0,1.0,1.0,2.0
2017-02-14,1070156,XL,2.0,351.0,347.0,-4.0,5.0,1.0
2017-02-14,1070206,L,34.0,-133.0,-140.0,-7.0,6.0,-1.0
2017-02-14,1070206,M,34.0,-141.0,-144.0,-3.0,4.0,1.0
2017-02-14,1070510,S,10.0,0.0,-2.0,-2.0,1.0,-1.0
2017-02-14,1070510,XS,10.0,0.0,0.0,0.0,1.0,1.0
2017-02-14,1070533,M,10.0,-20.0,-22.0,-2.0,3.0,1.0
2017-02-14,1070537,S,83.0,-60.0,-59.0,1.0,0.0,1.0
2017-02-14,1070538,M,13.0,-52.0,-56.0,-4.0,3.0,-1.0
2017-02-14,1070539,M,13.0,-162.0,-166.0,-4.0,5.0,1.0
2017-02-14,1070665,M,10.0,0.0,-2.0,-2.0,1.0,-1.0
2017-02-14,1070697,L,41.0,0.0,1.0,1.0,1.0,2.0
2017-02-14,1070699,XL,17.0,0.0,-2.0,-2.0,1.0,-1.0
2017-02-14,1071121,S,54.0,-133.0,-135.0,-2.0,3.0,1.0
2017-02-14,1071125,S,54.0,-34.0,-36.0,-2.0,1.0,-1.0
2017-02-14,1071231,L,34.0,0.0,-3.0,-3.0,2.0,-1.0
2017-02-14,1071231,M,34.0,0.0,-2.0,-2.0,1.0,-1.0
2017-02-14,1071231,S,34.0,-2.0,-6.0,-4.0,3.0,-1.0
2017-02-14,1071231,XL,34.0,-1.0,-3.0,-2.0,1.0,-1.0
2017-02-14,1071242,L,34.0,0.0,-5.0,-5.0,4.0,-1.0
2017-02-14,1071242,M,34.0,-2.0,-7.0,-5.0,4.0,-1.0
2017-02-14,1071242,S,34.0,-1.0,-5.0,-4.0,3.0,-1.0
2017-02-14,1071242,XL,34.0,0.0,-3.0,-3.0,2.0,-1.0
2017-02-14,1071246,L,51.0,-143.0,-143.0,0.0,1.0,1.0
2017-02-14,1072140,XL,52.0,-28.0,-31.0,-3.0,2.0,-1.0
2017-02-14,1072204,L,52.0,124.0,299.0,175.0,2.0,177.0
2017-02-14,1072204,M,52.0,153.0,391.0,238.0,3.0,241.0
2017-02-14,1072204,XL,52.0,109.0,242.0,133.0,1.0,134.0
2017-02-14,1072418,L,10.0,-62.0,-64.0,-2.0,1.0,-1.0
2017-02-14,1072432,S,10.0,-66.0,-68.0,-2.0,1.0,-1.0
2017-02-14,1072579,L,15.0,-190.0,-192.0,-2.0,3.0,1.0
2017-02-14,1072579,M,15.0,-210.0,-216.0,-6.0,5.0,-1.0
2017-02-14,1072581,M,14.0,-405.0,-408.0,-3.0,4.0,1.0
2017-02-14,1072581,S,14.0,-237.0,-237.0,0.0,-1.0,-1.0
2017-02-14,1072605,S,52.0,-27.0,-29.0,-2.0,1.0,-1.0
2017-02-15,1067743,L,18.0,146.0,143.0,-3.0,1.0,-2.0
2017-02-15,1067743,M,18.0,148.0,144.0,-4.0,2.0,-2.0
2017-02-15,1070154,L,52.0,258.0,254.0,-4.0,3.0,-1.0
2017-02-15,1070206,S,34.0,-104.0,-104.0,0.0,1.0,1.0
2017-02-15,1070303,S,10.0,-90.0,-94.0,-4.0,5.0,1.0
2017-02-15,1070553,XS,18.0,178.0,175.0,-3.0,2.0,-1.0
2017-02-15,1070697,XS,41.0,-1.0,-5.0,-4.0,3.0,-1.0
2017-02-15,1071304,S,10.0,-79.0,-86.0,-7.0,5.0,-2.0
2017-02-15,1071304,XS,10.0,-42.0,-44.0,-2.0,1.0,-1.0
2017-02-15,1071338,M,10.0,0.0,-4.0,-4.0,2.0,-2.0
2017-02-15,1071338,S,10.0,0.0,-3.0,-3.0,2.0,-1.0
2017-02-15,1071338,XL,10.0,-1.0,-4.0,-3.0,2.0,-1.0
2017-02-15,1071338,XS,10.0,-1.0,-4.0,-3.0,2.0,-1.0
2017-02-15,1071578,S,52.0,-336.0,-306.0,30.0,6.0,36.0
2017-02-15,1072204,M,52.0,391.0,384.0,-7.0,3.0,-4.0
2017-02-15,1072579,S,15.0,-160.0,-161.0,-1.0,2.0,1.0
2017-02-16,1070077,L,52.0,-67.0,-66.0,1.0,1.0,2.0
2017-02-16,1070077,M,52.0,-40.0,-38.0,2.0,0.0,2.0
2017-02-16,1070077,XL,52.0,-65.0,-64.0,1.0,1.0,2.0
2017-02-16,1070077,XXL,52.0,-63.0,-64.0,-1.0,2.0,1.0
2017-02-16,1070084,M,13.0,-61.0,-60.0,1.0,0.0,1.0
2017-02-16,1070090,XL,2.0,-177.0,-206.0,-29.0,30.0,1.0
2017-02-16,1070155,S,52.0,-3.0,-3.0,0.0,1.0,1.0
2017-02-16,1070155,XXL,52.0,-5.0,-7.0,-2.0,3.0,1.0
2017-02-16,1070211,L,10.0,157.0,157.0,0.0,1.0,1.0
2017-02-16,1070211,XL,10.0,153.0,149.0,-4.0,3.0,-1.0
2017-02-16,1070360,L,2.0,-1.0,-3.0,-2.0,3.0,1.0
2017-02-16,1070360,M,2.0,0.0,-1.0,-1.0,2.0,1.0
2017-02-16,1070360,XL,2.0,-1.0,-2.0,-1.0,2.0,1.0
2017-02-16,1070497,M,4.0,-17.0,-23.0,-6.0,5.0,-1.0
2017-02-16,1070498,M,4.0,-120.0,-128.0,-8.0,7.0,-1.0
2017-02-16,1070699,L,17.0,-5.0,-5.0,0.0,2.0,2.0
2017-02-16,1070699,M,17.0,-9.0,-15.0,-6.0,8.0,2.0
2017-02-16,1070699,S,17.0,-3.0,-5.0,-2.0,3.0,1.0
2017-02-16,1070699,XL,17.0,-5.0,-6.0,-1.0,2.0,1.0
2017-02-16,1070699,XS,17.0,-2.0,-4.0,-2.0,3.0,1.0
2017-02-16,1071246,XS,51.0,-89.0,-91.0,-2.0,1.0,-1.0
2017-02-16,1071304,S,10.0,-86.0,-347.0,-261.0,260.0,-1.0
2017-02-16,1071338,L,10.0,-3.0,-4.0,-1.0,2.0,1.0
2017-02-16,1071338,M,10.0,-4.0,-4.0,0.0,2.0,2.0
2017-02-16,1071338,S,10.0,-3.0,-5.0,-2.0,3.0,1.0
2017-02-16,1071338,XL,10.0,-4.0,-7.0,-3.0,4.0,1.0
2017-02-16,1071338,XS,10.0,-4.0,-4.0,0.0,1.0,1.0
2017-02-16,1071570,XS,52.0,-21.0,-14.0,7.0,1.0,8.0
2017-02-16,1072369,S,13.0,-3.0,1.0,4.0,1.0,5.0
2017-02-16,1072371,S,54.0,0.0,-3.0,-3.0,1.0,-2.0
2017-02-16,1072520,M,10.0,-71.0,-72.0,-1.0,2.0,1.0
2017-02-16,1072581,L,14.0,-295.0,-296.0,-1.0,2.0,1.0
2017-02-16,1072581,M,14.0,-411.0,-411.0,0.0,1.0,1.0
2017-02-16,1072592,L,14.0,-134.0,-133.0,1.0,0.0,1.0
2017-02-16,1072597,XS,10.0,-51.0,-55.0,-4.0,5.0,1.0
2017-02-17,1070082,XS,1.0,143.0,139.0,-4.0,3.0,-1.0
2017-02-17,1070147,M,52.0,104.0,98.0,-6.0,2.0,-4.0
2017-02-17,1070514,S,99.0,0.0,-3.0,-3.0,2.0,-1.0
2017-02-17,1070514,XS,99.0,0.0,0.0,0.0,1.0,1.0
2017-02-17,1070515,M,99.0,0.0,-2.0,-2.0,3.0,1.0
2017-02-17,1070549,L,15.0,0.0,0.0,0.0,1.0,1.0
2017-02-17,1072204,L,52.0,294.0,292.0,-2.0,3.0,1.0
2017-02-17,1072369,XL,13.0,-3.0,-1.0,2.0,2.0,4.0
2017-02-17,1072418,XL,10.0,-60.0,-61.0,-1.0,2.0,1.0
2017-02-17,1072915,L,10.0,0.0,-4.0,-4.0,2.0,-2.0
2017-02-17,1072915,M,10.0,0.0,-6.0,-6.0,4.0,-2.0
2017-02-17,1072915,S,10.0,0.0,-3.0,-3.0,2.0,-1.0
2017-02-17,1072915,XL,10.0,0.0,-2.0,-2.0,1.0,-1.0
2017-02-17,1072915,XS,10.0,0.0,-2.0,-2.0,1.0,-1.0
2017-02-18,1070541,L,10.0,322.0,318.0,-4.0,3.0,-1.0
2017-02-18,1072432,M,10.0,-164.0,-167.0,-3.0,4.0,1.0
2017-02-19,1070091,XXL,52.0,-68.0,-70.0,-2.0,1.0,-1.0
2017-02-19,1070146,XXXL,33.0,-27.0,-29.0,-2.0,1.0,-1.0
2017-02-19,1070492,S,52.0,-4.0,-6.0,-2.0,1.0,-1.0
2017-02-19,1070541,M,10.0,363.0,363.0,0.0,-1.0,-1.0
2017-02-19,1070898,M,13.0,-31.0,-31.0,0.0,1.0,1.0
2017-02-19,1070980,M,14.0,-68.0,-70.0,-2.0,1.0,-1.0
2017-02-19,1071025,XL,59.0,-85.0,-87.0,-2.0,1.0,-1.0
2017-02-19,1071033,XL,18.0,-28.0,-28.0,0.0,1.0,1.0
2017-02-19,1071231,M,34.0,-29.0,-29.0,0.0,1.0,1.0
2017-02-19,1071304,L,10.0,-159.0,-157.0,2.0,0.0,2.0
2017-02-19,1071578,M,52.0,-524.0,-530.0,-6.0,8.0,2.0
2017-02-19,1071579,M,10.0,-472.0,-473.0,-1.0,2.0,1.0
2017-02-19,1071816,XS,52.0,-25.0,-25.0,0.0,1.0,1.0
2017-02-19,1072371,L,54.0,-6.0,-8.0,-2.0,1.0,-1.0
2017-02-19,1072819,L,52.0,-49.0,-51.0,-2.0,1.0,-1.0
2017-02-19,1072819,S,52.0,-64.0,-64.0,0.0,1.0,1.0
2017-02-20,1070070,L,13.0,-140.0,-144.0,-4.0,3.0,-1.0
2017-02-20,1070077,XXXL,52.0,-12.0,-13.0,-1.0,0.0,-1.0
2017-02-20,1070079,L,51.0,278.0,276.0,-2.0,1.0,-1.0
2017-02-20,1070082,L,1.0,208.0,204.0,-4.0,3.0,-1.0
2017-02-20,1070084,M,13.0,-71.0,-72.0,-1.0,2.0,1.0
2017-02-20,1070090,XXL,2.0,-128.0,-133.0,-5.0,6.0,1.0
2017-02-20,1070091,L,52.0,-125.0,-130.0,-5.0,3.0,-2.0
2017-02-20,1070091,S,52.0,-45.0,-45.0,0.0,2.0,2.0
2017-02-20,1070313,L,10.0,-100.0,-101.0,-1.0,0.0,-1.0
2017-02-20,1070497,L,4.0,-23.0,-26.0,-3.0,1.0,-2.0
2017-02-20,1070497,M,4.0,-35.0,-39.0,-4.0,2.0,-2.0
2017-02-20,1070497,S,4.0,-61.0,-63.0,-2.0,1.0,-1.0
2017-02-20,1070497,XL,4.0,27.0,24.0,-3.0,2.0,-1.0
2017-02-20,1070550,M,41.0,211.0,211.0,0.0,1.0,1.0
2017-02-20,1070665,M,10.0,-24.0,-25.0,-1.0,2.0,1.0
2017-02-20,1070694,L,41.0,-19.0,-23.0,-4.0,2.0,-2.0
2017-02-20,1070890,XL,15.0,-12.0,-12.0,0.0,1.0,1.0
2017-02-20,1071027,XL,33.0,-46.0,-44.0,2.0,-1.0,1.0
2017-02-20,1071027,XXL,33.0,-36.0,-39.0,-3.0,2.0,-1.0
2017-02-20,1071032,XL,19.0,-55.0,-55.0,0.0,1.0,1.0
2017-02-20,1071032,XXL,19.0,-40.0,-42.0,-2.0,1.0,-1.0
2017-02-20,1071038,M,54.0,-3.0,-7.0,-4.0,1.0,-3.0
2017-02-20,1071038,XXL,54.0,-2.0,-6.0,-4.0,2.0,-2.0
2017-02-20,1071162,L,2.0,-37.0,-42.0,-5.0,4.0,-1.0
2017-02-20,1071168,XS,10.0,-101.0,-102.0,-1.0,2.0,1.0
2017-02-20,1071231,L,34.0,-30.0,-35.0,-5.0,6.0,1.0
2017-02-20,1071231,M,34.0,-29.0,-31.0,-2.0,3.0,1.0
2017-02-20,1071231,S,34.0,-32.0,-35.0,-3.0,4.0,1.0
2017-02-20,1071231,XL,34.0,-17.0,-15.0,2.0,-1.0,1.0
2017-02-20,1071242,L,34.0,-38.0,-42.0,-4.0,5.0,1.0
2017-02-20,1071242,M,34.0,-76.0,-83.0,-7.0,8.0,1.0
2017-02-20,1071242,S,34.0,-47.0,-52.0,-5.0,6.0,1.0
2017-02-20,1071242,XL,34.0,-29.0,-32.0,-3.0,4.0,1.0
2017-02-20,1071304,XL,10.0,-73.0,-76.0,-3.0,2.0,-1.0
2017-02-20,1071570,L,52.0,-43.0,-46.0,-3.0,2.0,-1.0
2017-02-20,1071579,L,10.0,-301.0,-307.0,-6.0,7.0,1.0
2017-02-20,1071579,S,10.0,-296.0,-297.0,-1.0,0.0,-1.0
2017-02-20,1071819,XS,10.0,-200.0,-202.0,-2.0,1.0,-1.0
2017-02-20,1072369,S,13.0,-7.0,13.0,20.0,18.0,38.0
2017-02-20,1072581,M,14.0,-423.0,-425.0,-2.0,1.0,-1.0
2017-02-20,1072590,XXL,10.0,-27.0,-29.0,-2.0,1.0,-1.0
2017-02-20,1073118,XS,18.0,219.0,217.0,-2.0,1.0,-1.0
2017-02-21,1070070,XL,13.0,-96.0,-97.0,-1.0,2.0,1.0
2017-02-21,1070091,XL,52.0,-119.0,-119.0,0.0,1.0,1.0
2017-02-21,1070210,S,10.0,-37.0,-39.0,-2.0,1.0,-1.0
2017-02-21,1070898,S,13.0,-21.0,-25.0,-4.0,5.0,1.0
2017-02-21,1071330,M,14.0,-1.0,2.0,3.0,1.0,4.0
2017-02-21,1071330,S,14.0,0.0,3.0,3.0,1.0,4.0
2017-02-21,1071578,M,52.0,-537.0,-542.0,-5.0,6.0,1.0
2017-02-21,1071819,XS,10.0,-202.0,-205.0,-3.0,2.0,-1.0
2017-02-21,1072204,XS,52.0,215.0,214.0,-1.0,2.0,1.0
2017-02-21,1072369,L,13.0,-39.0,-83.0,-44.0,43.0,-1.0
2017-02-21,1072369,M,13.0,-62.0,-109.0,-47.0,46.0,-1.0
2017-02-21,1072369,XL,13.0,-16.0,-47.0,-31.0,30.0,-1.0
2017-02-21,1072369,XS,13.0,-15.0,-33.0,-18.0,17.0,-1.0
2017-02-21,1072369,XXL,13.0,-21.0,-39.0,-18.0,17.0,-1.0
2017-02-21,1072370,L,10.0,-28.0,-59.0,-31.0,30.0,-1.0
2017-02-21,1072370,XXL,10.0,-19.0,-40.0,-21.0,20.0,-1.0
2017-02-21,1072371,M,54.0,-41.0,-82.0,-41.0,40.0,-1.0
2017-02-21,1072371,XL,54.0,-25.0,-53.0,-28.0,27.0,-1.0
2017-02-21,1072371,XXL,54.0,-25.0,-45.0,-20.0,16.0,-4.0
2017-02-22,1070077,XXXL,52.0,-15.0,-15.0,0.0,1.0,1.0
2017-02-22,1070164,XL,33.0,276.0,273.0,-3.0,2.0,-1.0
2017-02-22,1070882,XXL,10.0,74.0,76.0,2.0,0.0,2.0
2017-02-22,1071233,S,10.0,-24.0,-28.0,-4.0,2.0,-2.0
2017-02-22,1071233,XL,10.0,-14.0,-14.0,0.0,4.0,4.0
2017-02-22,1071346,L,90.0,0.0,-2.0,-2.0,1.0,-1.0
2017-02-22,1071346,M,90.0,0.0,-2.0,-2.0,1.0,-1.0
2017-02-22,1072369,L,13.0,-83.0,-119.0,-36.0,34.0,-2.0
